invoice_id,account_id,customer_id,invoice_date,invoice_amount,status,currency
INV-0015675,ACCT-02678,CUST-02718,2025-11-20,594.89,paid,USD
INV-0015676,ACCT-05063,CUST-00405,2025-09-14,123.62,issued,USD
INV-0015677,ACCT-01718,CUST-01252,2025-01-20,821.86,issued,EUR
INV-0015678,ACCT-00605,CUST-00808,2025-02-25,341.26,paid,USD
INV-0015679,ACCT-05165,CUST-03011,2025-02-19,177.67,overdue,USD
INV-0015680,ACCT-01387,CUST-04383,2025-06-23,199.44,paid,USD
INV-0015681,ACCT-01062,CUST-00126,2025-11-27,966.82,paid,GBP
INV-0015682,ACCT-05434,CUST-04103,2025-10-01,425.13,paid,USD
INV-0015683,ACCT-04276,CUST-02701,2025-02-26,706.36,paid,USD
INV-0015684,ACCT-01153,CUST-01871,2025-04-16,67.15,paid,USD
INV-0015685,ACCT-02649,CUST-01495,2025-04-21,1099.23,issued,USD
INV-0015686,ACCT-03463,CUST-00120,2025-02-25,642.07,paid,USD
INV-0015687,ACCT-05049,CUST-02433,2025-05-29,160.62,paid,USD
INV-0015688,ACCT-05082,CUST-02377,2025-01-25,184.64,paid,USD
INV-0015689,ACCT-04039,CUST-01861,2025-06-15,391.99,paid,USD
INV-0015690,ACCT-03289,CUST-03565,2025-11-18,280.32,paid,USD
INV-0015691,ACCT-02770,CUST-02066,2025-11-30,451.27,paid,EUR
INV-0015692,ACCT-01820,CUST-02625,2025-03-27,209.79,paid,EUR
INV-0015693,ACCT-02922,CUST-03470,2025-02-05,535.65,paid,USD
INV-0015694,ACCT-04480,CUST-01847,2025-11-23,707.42,paid,USD
INV-0015695,ACCT-03834,CUST-03986,2025-11-12,362.51,issued,USD
INV-0015696,ACCT-02053,CUST-01716,2025-01-28,991.53,paid,USD
INV-0015697,ACCT-05068,CUST-03114,2025-08-09,80.59,paid,USD
INV-0015698,ACCT-04273,CUST-01838,2025-03-05,400.07,paid,USD
INV-0015699,ACCT-02749,CUST-03053,2025-11-05,476.9,paid,USD
INV-0015700,ACCT-01349,CUST-04534,2025-09-20,342.76,paid,USD
INV-0015701,ACCT-01000,CUST-01583,2025-04-10,152.41,paid,USD
INV-0015702,ACCT-05446,CUST-04067,2025-07-27,188.3,paid,USD
INV-0015703,ACCT-05358,CUST-03920,2025-01-13,195.16,paid,USD
INV-0015704,ACCT-05154,CUST-04907,2025-12-03,182.58,paid,USD
INV-0015705,ACCT-04391,CUST-03458,2025-03-02,267.47,paid,USD
INV-0015706,ACCT-03684,CUST-01417,2025-04-23,228.27,paid,USD
INV-0015707,ACCT-02127,CUST-00149,2025-06-02,463.73,paid,USD
INV-0015708,ACCT-02979,CUST-03516,2025-07-01,154.68,paid,USD
INV-0015709,ACCT-04098,CUST-01788,2025-03-11,894.16,overdue,USD
INV-0015710,ACCT-01850,CUST-01732,2025-01-07,783.24,paid,USD
INV-0015711,ACCT-01585,CUST-00519,2025-03-06,107.0,issued,USD
INV-0015712,ACCT-04941,CUST-04170,2025-11-10,569.99,paid,EUR
INV-0015713,ACCT-03556,CUST-02029,2025-09-24,500.24,paid,EUR
INV-0015714,ACCT-03435,CUST-00423,2025-03-23,164.58,issued,GBP
INV-0015715,ACCT-05370,CUST-01569,2025-04-10,175.46,paid,USD
INV-0015716,ACCT-03484,CUST-01485,2025-08-03,559.3,issued,GBP
INV-0015717,ACCT-04426,CUST-02192,2025-09-19,191.93,paid,USD
INV-0015718,ACCT-05016,CUST-04391,2025-11-09,210.45,paid,USD
INV-0015719,ACCT-01811,CUST-04045,2025-02-02,866.77,issued,USD
INV-0015720,ACCT-03113,CUST-01203,2025-06-30,266.05,paid,USD
INV-0015721,ACCT-00664,CUST-04793,2025-10-18,343.08,paid,USD
INV-0015722,ACCT-05070,CUST-03738,2025-07-17,39.21,void,USD
INV-0015723,ACCT-02180,CUST-03380,2025-08-13,211.56,issued,GBP
INV-0015724,ACCT-05935,CUST-04510,2025-12-06,96.16,paid,USD
INV-0015725,ACCT-05482,CUST-00903,2025-05-15,1042.96,issued,USD
INV-0015726,ACCT-04452,CUST-04207,2025-02-01,299.25,paid,USD
INV-0015727,ACCT-04278,CUST-00485,2025-07-08,814.06,paid,USD
INV-0015728,ACCT-00916,CUST-03454,2025-03-20,230.97,paid,USD
INV-0015729,ACCT-00672,CUST-02777,2025-12-22,428.13,paid,USD
INV-0015730,ACCT-00305,CUST-01601,2025-06-16,127.64,overdue,EUR
INV-0015731,ACCT-05121,CUST-00397,2025-09-08,106.81,paid,USD
INV-0015732,ACCT-00345,CUST-04396,2025-05-19,410.9,overdue,USD
INV-0015733,ACCT-05472,CUST-04277,2025-02-01,905.67,paid,USD
INV-0015734,ACCT-05807,CUST-04623,2025-01-17,313.56,issued,USD
INV-0015735,ACCT-05219,CUST-01193,2025-10-28,100.66,issued,USD
INV-0015736,ACCT-01224,CUST-02537,2025-08-21,196.79,paid,USD
INV-0015737,ACCT-03543,CUST-00920,2025-01-24,268.83,paid,USD
INV-0015738,ACCT-04635,CUST-02993,2025-04-04,138.96,paid,EUR
INV-0015739,ACCT-04638,CUST-03750,2025-10-31,633.16,issued,USD
INV-0015740,ACCT-05633,CUST-01457,2025-10-17,724.84,issued,USD
INV-0015741,ACCT-04457,CUST-00585,2025-12-29,701.02,paid,USD
INV-0015742,ACCT-00495,CUST-04586,2025-07-30,536.89,paid,USD
INV-0015743,ACCT-00672,CUST-03106,2025-02-08,1181.45,paid,USD
INV-0015744,ACCT-00770,CUST-00791,2025-04-14,934.05,paid,USD
INV-0015745,ACCT-04671,CUST-00891,2025-12-19,242.18,overdue,USD
INV-0015746,ACCT-02032,CUST-00127,2025-02-24,975.54,paid,GBP
INV-0015747,ACCT-02425,CUST-02204,2025-03-05,411.19,paid,USD
INV-0015748,ACCT-03768,CUST-02583,2025-01-01,79.1,issued,USD
INV-0015749,ACCT-00609,CUST-00057,2025-01-30,147.5,paid,USD
INV-0015750,ACCT-00945,CUST-04475,2025-04-24,308.32,paid,USD
INV-0015751,ACCT-01610,CUST-00096,2025-10-26,41.7,paid,USD
INV-0015752,ACCT-03049,CUST-01439,2025-12-13,424.36,paid,USD
INV-0015753,ACCT-05736,CUST-03445,2025-12-22,219.21,issued,GBP
INV-0015754,ACCT-02900,CUST-00138,2025-06-06,320.44,issued,USD
INV-0015755,ACCT-03373,CUST-02033,2025-12-02,135.3,issued,USD
INV-0015756,ACCT-05811,CUST-01531,2025-05-18,342.72,paid,USD
INV-0015757,ACCT-03975,CUST-04917,2025-08-04,221.21,paid,USD
INV-0015758,ACCT-02602,CUST-04140,2025-02-21,543.56,overdue,USD
INV-0015759,ACCT-05905,CUST-02674,2025-07-04,620.11,paid,EUR
INV-0015760,ACCT-04026,CUST-00843,2025-03-04,58.59,paid,USD
INV-0015761,ACCT-04512,CUST-00639,2025-01-21,280.79,paid,USD
INV-0015762,ACCT-01496,CUST-00075,2025-11-21,1202.56,issued,USD
INV-0015763,ACCT-02383,CUST-04735,2025-12-06,227.3,issued,USD
INV-0015764,ACCT-00905,CUST-04800,2025-01-28,147.02,paid,USD
INV-0015765,ACCT-05004,CUST-01791,2025-12-17,140.17,paid,USD
INV-0015766,ACCT-01264,CUST-00533,2025-03-20,386.13,paid,EUR
INV-0015767,ACCT-01202,CUST-02563,2025-06-13,35.4,paid,GBP
INV-0015768,ACCT-00977,CUST-03511,2025-03-04,233.48,overdue,USD
INV-0015769,ACCT-03899,CUST-04051,2025-11-13,117.2,paid,USD
INV-0015770,ACCT-00100,CUST-00363,2025-01-30,71.89,issued,USD
INV-0015771,ACCT-05156,CUST-01411,2025-03-05,262.22,paid,EUR
INV-0015772,ACCT-00224,CUST-02136,2025-10-23,155.98,paid,USD
INV-0015773,ACCT-03402,CUST-00336,2025-01-27,26.26,paid,USD
INV-0015774,ACCT-00053,CUST-03653,2025-11-13,222.72,issued,USD
INV-0015775,ACCT-04731,CUST-04375,2025-08-25,181.78,paid,EUR
INV-0015776,ACCT-01704,CUST-01170,2025-02-01,224.02,issued,USD
INV-0015777,ACCT-02755,CUST-03435,2025-03-16,370.86,paid,USD
INV-0015778,ACCT-00326,CUST-02459,2025-05-20,1097.12,issued,USD
INV-0015779,ACCT-05910,CUST-01070,2025-06-16,216.23,paid,USD
INV-0015780,ACCT-04626,CUST-03939,2025-10-15,399.0,issued,USD
INV-0015781,ACCT-04656,CUST-01180,2025-08-16,584.78,paid,USD
INV-0015782,ACCT-03651,CUST-02808,2025-12-06,54.53,overdue,USD
INV-0015783,ACCT-05237,CUST-03803,2025-02-23,841.96,paid,GBP
INV-0015784,ACCT-04823,CUST-03018,2025-11-22,1440.48,issued,GBP
INV-0015785,ACCT-01684,CUST-04547,2025-12-05,24.52,paid,USD
INV-0015786,ACCT-04274,CUST-02943,2025-11-10,252.83,paid,USD
INV-0015787,ACCT-05067,CUST-01926,2025-02-14,360.17,paid,USD
INV-0015788,ACCT-02551,CUST-03703,2025-01-15,136.02,issued,USD
INV-0015789,ACCT-04741,CUST-04760,2025-05-03,1610.81,paid,USD
INV-0015790,ACCT-03906,CUST-02522,2025-05-18,1425.88,issued,USD
INV-0015791,ACCT-03266,CUST-04995,2025-07-23,726.66,paid,USD
INV-0015792,ACCT-03123,CUST-00972,2025-08-17,165.96,issued,USD
INV-0015793,ACCT-00686,CUST-01546,2025-05-08,150.17,overdue,USD
INV-0015794,ACCT-02024,CUST-03685,2025-03-20,19.28,paid,EUR
INV-0015795,ACCT-02535,CUST-04902,2025-02-28,108.14,paid,USD
INV-0015796,ACCT-01978,CUST-01594,2025-04-05,309.49,paid,USD
INV-0015797,ACCT-02465,CUST-02222,2025-09-26,312.35,paid,EUR
INV-0015798,ACCT-02469,CUST-02674,2025-11-30,203.49,overdue,EUR
INV-0015799,ACCT-04296,CUST-04855,2025-10-21,18.11,issued,USD
INV-0015800,ACCT-02210,CUST-02994,2025-04-06,191.3,issued,USD
INV-0015801,ACCT-00131,CUST-00454,2025-08-24,718.89,paid,USD
INV-0015802,ACCT-02050,CUST-01375,2025-03-05,514.54,issued,EUR
INV-0015803,ACCT-01938,CUST-00486,2025-08-06,131.03,paid,GBP
INV-0015804,ACCT-01186,CUST-03778,2025-03-26,372.24,paid,EUR
INV-0015805,ACCT-01998,CUST-03196,2025-08-18,429.21,issued,GBP
INV-0015806,ACCT-04777,CUST-00904,2025-05-12,396.49,issued,USD
INV-0015807,ACCT-00295,CUST-01183,2025-11-05,301.8,overdue,USD
INV-0015808,ACCT-05899,CUST-04020,2025-07-30,211.41,paid,EUR
INV-0015809,ACCT-05994,CUST-02825,2025-07-25,227.35,paid,USD
INV-0015810,ACCT-04507,CUST-00478,2025-06-30,174.31,paid,USD
INV-0015811,ACCT-01601,CUST-01357,2025-09-24,196.22,paid,USD
INV-0015812,ACCT-04452,CUST-02076,2025-04-27,201.43,issued,USD
INV-0015813,ACCT-01546,CUST-04044,2025-03-25,281.27,paid,EUR
INV-0015814,ACCT-04311,CUST-00861,2025-10-05,213.19,paid,USD
INV-0015815,ACCT-05213,CUST-04090,2025-04-05,349.94,paid,USD
INV-0015816,ACCT-02194,CUST-02890,2025-01-26,1026.15,paid,EUR
INV-0015817,ACCT-00432,CUST-01700,2025-08-28,73.19,paid,USD
INV-0015818,ACCT-01908,CUST-00026,2025-05-09,779.07,issued,USD
INV-0015819,ACCT-05293,CUST-02825,2025-06-10,424.41,overdue,USD
INV-0015820,ACCT-01119,CUST-00443,2025-03-05,271.1,issued,GBP
INV-0015821,ACCT-05372,CUST-04845,2025-11-06,739.33,paid,USD
INV-0015822,ACCT-04005,CUST-02442,2025-08-03,231.44,paid,EUR
INV-0015823,ACCT-00588,CUST-01368,2025-03-18,125.6,paid,USD
INV-0015824,ACCT-00260,CUST-02221,2025-04-29,82.59,paid,USD
INV-0015825,ACCT-04980,CUST-02908,2025-02-13,271.72,paid,USD
INV-0015826,ACCT-00205,CUST-04481,2025-04-01,145.37,paid,GBP
INV-0015827,ACCT-01261,CUST-01562,2025-05-09,173.08,paid,USD
INV-0015828,ACCT-01514,CUST-00334,2025-09-09,754.4,paid,USD
INV-0015829,ACCT-00889,CUST-00006,2025-10-01,460.39,paid,USD
INV-0015830,ACCT-02686,CUST-02037,2025-12-09,737.61,paid,USD
INV-0015831,ACCT-01897,CUST-02708,2025-11-10,47.05,paid,GBP
INV-0015832,ACCT-03883,CUST-03388,2025-05-14,141.42,paid,EUR
INV-0015833,ACCT-01379,CUST-03150,2025-12-05,178.34,overdue,USD
INV-0015834,ACCT-01394,CUST-04929,2025-06-20,906.21,paid,USD
INV-0015835,ACCT-00538,CUST-02678,2025-05-03,960.47,paid,EUR
INV-0015836,ACCT-04428,CUST-02122,2025-10-15,162.42,paid,EUR
INV-0015837,ACCT-04437,CUST-02072,2025-04-22,221.64,overdue,GBP
INV-0015838,ACCT-04281,CUST-00030,2025-01-20,266.86,issued,USD
INV-0015839,ACCT-02000,CUST-03274,2025-09-04,321.11,paid,USD
INV-0015840,ACCT-00196,CUST-01158,2025-05-31,349.65,paid,USD
INV-0015841,ACCT-00801,CUST-00261,2025-06-02,356.48,paid,USD
INV-0015842,ACCT-03708,CUST-00944,2025-03-21,862.83,paid,USD
INV-0015843,ACCT-03093,CUST-00663,2025-03-17,471.23,paid,EUR
INV-0015844,ACCT-01333,CUST-02720,2025-08-22,386.82,paid,GBP
INV-0015845,ACCT-01603,CUST-00769,2025-01-02,43.86,overdue,USD
INV-0015846,ACCT-03708,CUST-00809,2025-11-04,534.01,paid,USD
INV-0015847,ACCT-03300,CUST-00292,2025-02-15,711.72,issued,USD
INV-0015848,ACCT-02547,CUST-03415,2025-03-11,760.81,paid,USD
INV-0015849,ACCT-02582,CUST-02105,2025-02-25,152.77,paid,USD
INV-0015850,ACCT-03819,CUST-00274,2025-06-24,655.18,issued,USD
INV-0015851,ACCT-03471,CUST-01423,2025-06-01,516.89,overdue,USD
INV-0015852,ACCT-04314,CUST-01189,2025-09-27,653.76,paid,USD
INV-0015853,ACCT-02739,CUST-03062,2025-11-26,372.25,paid,USD
INV-0015854,ACCT-05286,CUST-00409,2025-03-11,77.28,issued,USD
INV-0015855,ACCT-04395,CUST-03311,2025-12-11,180.45,paid,USD
INV-0015856,ACCT-00428,CUST-03897,2025-08-09,541.68,issued,EUR
INV-0015857,ACCT-00971,CUST-03620,2025-12-11,313.08,overdue,USD
INV-0015858,ACCT-00599,CUST-01420,2025-12-23,514.23,issued,USD
INV-0015859,ACCT-00373,CUST-04432,2025-10-31,342.45,paid,USD
INV-0015860,ACCT-03395,CUST-00888,2025-06-06,209.16,issued,USD
INV-0015861,ACCT-04787,CUST-00814,2025-01-22,43.37,paid,USD
INV-0015862,ACCT-04431,CUST-04718,2025-02-24,943.34,void,USD
INV-0015863,ACCT-01397,CUST-03610,2025-08-07,723.85,paid,USD
INV-0015864,ACCT-02885,CUST-01977,2025-03-14,367.68,issued,USD
INV-0015865,ACCT-01515,CUST-03557,2025-07-12,348.82,overdue,USD
INV-0015866,ACCT-05990,CUST-02309,2025-10-06,304.54,paid,USD
INV-0015867,ACCT-02191,CUST-04819,2025-04-25,94.49,paid,USD
INV-0015868,ACCT-01298,CUST-04745,2025-03-09,466.13,issued,EUR
INV-0015869,ACCT-02836,CUST-00433,2025-08-31,598.5,paid,EUR
INV-0015870,ACCT-02291,CUST-01702,2025-11-10,514.98,paid,USD
INV-0015871,ACCT-02646,CUST-01445,2025-06-25,323.75,paid,USD
INV-0015872,ACCT-04900,CUST-01505,2025-04-03,313.79,paid,USD
INV-0015873,ACCT-05076,CUST-04724,2025-02-27,322.75,paid,USD
INV-0015874,ACCT-01815,CUST-00592,2025-04-04,155.1,paid,USD
INV-0015875,ACCT-05267,CUST-04890,2025-07-12,76.41,paid,EUR
INV-0015876,ACCT-04329,CUST-00185,2025-03-11,605.92,paid,USD
INV-0015877,ACCT-03979,CUST-02219,2025-12-02,324.28,paid,USD
INV-0015878,ACCT-00490,CUST-01894,2025-05-23,394.97,paid,USD
INV-0015879,ACCT-03430,CUST-01937,2025-01-28,73.65,issued,EUR
INV-0015880,ACCT-03366,CUST-02959,2025-10-15,347.09,paid,USD
INV-0015881,ACCT-00768,CUST-02264,2025-07-11,81.36,paid,USD
INV-0015882,ACCT-00935,CUST-03254,2025-04-01,419.43,paid,USD
INV-0015883,ACCT-04121,CUST-01162,2025-08-23,319.02,paid,USD
INV-0015884,ACCT-00856,CUST-01267,2025-06-26,339.14,paid,USD
INV-0015885,ACCT-02808,CUST-04320,2025-10-28,375.59,paid,USD
INV-0015886,ACCT-01861,CUST-02672,2025-03-15,131.18,paid,USD
INV-0015887,ACCT-02908,CUST-04635,2025-08-13,868.95,paid,USD
INV-0015888,ACCT-03143,CUST-04688,2025-07-11,2044.98,paid,USD
INV-0015889,ACCT-02259,CUST-01579,2025-12-07,470.22,paid,USD
INV-0015890,ACCT-01656,CUST-00350,2025-07-25,40.83,paid,USD
INV-0015891,ACCT-03736,CUST-00205,2025-07-15,203.18,paid,USD
INV-0015892,ACCT-05908,CUST-00061,2025-12-17,225.4,paid,USD
INV-0015893,ACCT-04673,CUST-04282,2025-04-22,312.35,paid,USD
INV-0015894,ACCT-05742,CUST-03242,2025-01-18,427.88,paid,EUR
INV-0015895,ACCT-01610,CUST-01109,2025-02-02,298.33,paid,USD
INV-0015896,ACCT-02757,CUST-01893,2025-07-11,381.17,paid,USD
INV-0015897,ACCT-02959,CUST-01345,2025-10-24,369.91,paid,USD
INV-0015898,ACCT-05070,CUST-04079,2025-03-04,22.56,paid,USD
INV-0015899,ACCT-01258,CUST-01974,2025-06-28,620.07,issued,EUR
INV-0015900,ACCT-04016,CUST-04755,2025-11-18,883.17,paid,USD
INV-0015901,ACCT-00869,CUST-00266,2025-12-02,708.91,paid,USD
INV-0015902,ACCT-00855,CUST-03476,2025-06-03,114.88,overdue,USD
INV-0015903,ACCT-03552,CUST-01888,2025-04-10,337.42,paid,USD
INV-0015904,ACCT-02698,CUST-03284,2025-03-28,553.44,paid,USD
INV-0015905,ACCT-00603,CUST-01856,2025-02-21,260.44,paid,USD
INV-0015906,ACCT-05754,CUST-04020,2025-07-18,140.5,overdue,USD
INV-0015907,ACCT-05409,CUST-01773,2025-08-03,255.11,paid,USD
INV-0015908,ACCT-05622,CUST-04199,2025-04-11,486.24,void,USD
INV-0015909,ACCT-01642,CUST-03464,2025-01-13,361.64,paid,USD
INV-0015910,ACCT-01923,CUST-03121,2025-10-04,234.43,issued,USD
INV-0015911,ACCT-05618,CUST-02855,2025-06-12,104.52,paid,USD
INV-0015912,ACCT-00346,CUST-04988,2025-12-23,462.58,paid,USD
INV-0015913,ACCT-04859,CUST-03076,2025-07-20,299.3,paid,USD
INV-0015914,ACCT-00579,CUST-00006,2025-08-09,315.87,paid,USD
INV-0015915,ACCT-01000,CUST-04822,2025-09-24,138.56,paid,USD
INV-0015916,ACCT-04406,CUST-03472,2025-12-02,91.4,paid,USD
INV-0015917,ACCT-05429,CUST-03505,2025-02-04,59.46,paid,EUR
INV-0015918,ACCT-03381,CUST-02801,2025-04-03,791.04,paid,GBP
INV-0015919,ACCT-03247,CUST-04139,2025-03-11,315.46,paid,USD
INV-0015920,ACCT-01721,CUST-00652,2025-06-01,84.01,issued,USD
INV-0015921,ACCT-04122,CUST-04641,2025-07-27,104.96,issued,USD
INV-0015922,ACCT-02323,CUST-04950,2025-09-13,330.07,overdue,USD
INV-0015923,ACCT-00540,CUST-02362,2025-11-18,794.67,paid,USD
INV-0015924,ACCT-05536,CUST-00727,2025-05-27,841.5,paid,USD
INV-0015925,ACCT-00301,CUST-03802,2025-03-12,97.84,paid,USD
INV-0015926,ACCT-01104,CUST-04293,2025-03-09,257.37,overdue,USD
INV-0015927,ACCT-03853,CUST-03672,2025-02-07,628.74,paid,USD
INV-0015928,ACCT-03084,CUST-02184,2025-11-17,186.21,paid,USD
INV-0015929,ACCT-04556,CUST-01565,2025-08-17,107.24,paid,USD
INV-0015930,ACCT-03563,CUST-03646,2025-08-09,305.24,paid,USD
INV-0015931,ACCT-04687,CUST-03161,2025-12-03,340.71,overdue,USD
INV-0015932,ACCT-00976,CUST-02532,2025-11-04,364.4,paid,GBP
INV-0015933,ACCT-00001,CUST-02824,2025-01-08,461.39,issued,USD
INV-0015934,ACCT-04825,CUST-04769,2025-02-19,106.69,paid,USD
INV-0015935,ACCT-05222,CUST-03186,2025-03-12,518.82,paid,USD
INV-0015936,ACCT-01478,CUST-03650,2025-06-04,522.8,overdue,USD
INV-0015937,ACCT-05926,CUST-02112,2025-07-18,715.68,paid,USD
INV-0015938,ACCT-03294,CUST-03764,2025-06-20,596.61,overdue,USD
INV-0015939,ACCT-02296,CUST-00637,2025-03-27,483.73,paid,USD
INV-0015940,ACCT-00377,CUST-02578,2025-04-25,343.34,paid,EUR
INV-0015941,ACCT-03093,CUST-03849,2025-07-20,48.18,overdue,USD
INV-0015942,ACCT-05071,CUST-01023,2025-08-17,368.45,paid,USD
INV-0015943,ACCT-05326,CUST-02084,2025-02-04,623.41,paid,USD
INV-0015944,ACCT-01392,CUST-01345,2025-09-01,808.58,void,USD
INV-0015945,ACCT-03400,CUST-03141,2025-11-10,81.81,overdue,USD
INV-0015946,ACCT-01526,CUST-00138,2025-03-04,150.43,paid,USD
INV-0015947,ACCT-00534,CUST-02911,2025-10-15,611.13,paid,USD
INV-0015948,ACCT-04917,CUST-02590,2025-06-23,557.94,issued,USD
INV-0015949,ACCT-00530,CUST-00813,2025-08-12,605.92,issued,USD
INV-0015950,ACCT-05660,CUST-02829,2025-07-20,249.99,paid,USD
INV-0015951,ACCT-04185,CUST-03146,2025-02-11,147.38,paid,USD
INV-0015952,ACCT-00816,CUST-00699,2025-04-04,284.44,overdue,USD
INV-0015953,ACCT-04691,CUST-01904,2025-09-06,619.16,overdue,USD
INV-0015954,ACCT-04637,CUST-04153,2025-07-25,861.96,paid,USD
INV-0015955,ACCT-05860,CUST-02335,2025-05-04,427.47,issued,USD
INV-0015956,ACCT-04350,CUST-03006,2025-07-03,131.46,paid,USD
INV-0015957,ACCT-03690,CUST-03508,2025-01-02,303.33,overdue,USD
INV-0015958,ACCT-05965,CUST-00250,2025-07-23,760.69,void,USD
INV-0015959,ACCT-01489,CUST-03033,2025-08-27,623.82,paid,USD
INV-0015960,ACCT-02936,CUST-00554,2025-11-01,568.08,paid,USD
INV-0015961,ACCT-01055,CUST-03144,2025-11-27,271.67,issued,GBP
INV-0015962,ACCT-03464,CUST-02895,2025-01-09,313.28,issued,USD
INV-0015963,ACCT-05424,CUST-01722,2025-07-30,1134.75,paid,USD
INV-0015964,ACCT-02746,CUST-00325,2025-05-04,955.54,issued,USD
INV-0015965,ACCT-05496,CUST-04540,2025-10-04,300.38,overdue,EUR
INV-0015966,ACCT-01979,CUST-03007,2025-10-09,141.94,paid,USD
INV-0015967,ACCT-05734,CUST-00461,2025-07-16,155.26,paid,USD
INV-0015968,ACCT-04670,CUST-02290,2025-07-09,233.1,paid,USD
INV-0015969,ACCT-00067,CUST-04593,2025-07-11,141.44,paid,EUR
INV-0015970,ACCT-04516,CUST-00499,2025-03-16,156.29,overdue,USD
INV-0015971,ACCT-01123,CUST-02561,2025-12-31,38.42,paid,USD
INV-0015972,ACCT-04786,CUST-04282,2025-04-25,29.04,issued,USD
INV-0015973,ACCT-00254,CUST-04369,2025-06-04,309.97,paid,USD
INV-0015974,ACCT-05707,CUST-01169,2025-02-17,631.77,issued,USD
INV-0015975,ACCT-03004,CUST-02617,2025-12-03,305.5,paid,USD
INV-0015976,ACCT-02505,CUST-03616,2025-07-20,1751.07,paid,USD
INV-0015977,ACCT-05561,CUST-03192,2025-04-28,340.87,paid,USD
INV-0015978,ACCT-04272,CUST-01994,2025-08-20,835.87,void,USD
INV-0015979,ACCT-05506,CUST-00845,2025-07-23,1479.54,issued,USD
INV-0015980,ACCT-04898,CUST-00216,2025-02-14,58.45,paid,USD
INV-0015981,ACCT-01307,CUST-01018,2025-09-03,477.73,paid,USD
INV-0015982,ACCT-02946,CUST-01699,2025-07-15,1259.37,paid,EUR
INV-0015983,ACCT-04038,CUST-02442,2025-01-18,859.16,paid,USD
INV-0015984,ACCT-01654,CUST-00859,2025-08-04,395.96,paid,USD
INV-0015985,ACCT-02933,CUST-01018,2025-09-04,150.3,paid,USD
INV-0015986,ACCT-00519,CUST-04221,2025-07-23,437.39,paid,EUR
INV-0015987,ACCT-05565,CUST-01268,2025-06-13,326.33,paid,GBP
INV-0015988,ACCT-05200,CUST-03670,2025-08-15,302.78,paid,USD
INV-0015989,ACCT-02788,CUST-01257,2025-05-13,49.42,paid,USD
INV-0015990,ACCT-05127,CUST-01726,2025-08-05,1123.78,paid,USD
INV-0015991,ACCT-01256,CUST-01252,2025-09-17,226.19,paid,USD
INV-0015992,ACCT-02395,CUST-00179,2025-09-18,270.22,paid,USD
INV-0015993,ACCT-04385,CUST-01608,2025-11-28,46.32,paid,USD
INV-0015994,ACCT-03205,CUST-02123,2025-11-28,242.8,issued,GBP
INV-0015995,ACCT-04836,CUST-03615,2025-10-08,1329.03,paid,USD
INV-0015996,ACCT-05020,CUST-04048,2025-03-05,544.6,paid,USD
INV-0015997,ACCT-00011,CUST-01588,2025-02-15,461.57,overdue,USD
INV-0015998,ACCT-02578,CUST-04334,2025-07-18,899.05,overdue,USD
INV-0015999,ACCT-01182,CUST-02346,2025-02-01,716.85,paid,USD
INV-0016000,ACCT-05451,CUST-00967,2025-03-27,166.34,paid,USD
INV-0016001,ACCT-02923,CUST-04319,2025-08-03,427.92,paid,USD
INV-0016002,ACCT-02511,CUST-00691,2025-05-14,444.39,issued,EUR
INV-0016003,ACCT-02759,CUST-03017,2025-02-17,141.16,paid,USD
INV-0016004,ACCT-00972,CUST-04204,2025-12-01,180.91,paid,USD
INV-0016005,ACCT-03324,CUST-03004,2025-03-03,167.85,issued,USD
INV-0016006,ACCT-04768,CUST-04212,2025-07-24,88.45,paid,USD
INV-0016007,ACCT-04216,CUST-04429,2025-05-29,252.18,overdue,USD
INV-0016008,ACCT-03613,CUST-04983,2025-11-01,11.65,paid,USD
INV-0016009,ACCT-01789,CUST-00204,2025-04-18,815.12,paid,USD
INV-0016010,ACCT-02976,CUST-00574,2025-10-28,411.76,paid,USD
INV-0016011,ACCT-02848,CUST-03948,2025-07-19,657.85,issued,USD
INV-0016012,ACCT-04513,CUST-01841,2025-12-15,563.4,paid,USD
INV-0016013,ACCT-02249,CUST-04809,2025-09-05,950.39,paid,USD
INV-0016014,ACCT-04489,CUST-03939,2025-11-29,706.97,issued,EUR
INV-0016015,ACCT-02040,CUST-04037,2025-10-03,345.1,paid,USD
INV-0016016,ACCT-02835,CUST-04714,2025-01-30,308.8,issued,USD
INV-0016017,ACCT-01788,CUST-00085,2025-04-24,339.87,paid,USD
INV-0016018,ACCT-02495,CUST-01408,2025-02-26,584.57,paid,USD
INV-0016019,ACCT-04102,CUST-01010,2025-03-17,499.59,paid,USD
INV-0016020,ACCT-04793,CUST-04502,2025-07-21,605.31,paid,USD
INV-0016021,ACCT-01707,CUST-01062,2025-11-23,125.94,overdue,USD
INV-0016022,ACCT-03716,CUST-04946,2025-07-25,170.77,overdue,USD
INV-0016023,ACCT-05525,CUST-04997,2025-07-21,846.75,paid,USD
INV-0016024,ACCT-05455,CUST-04153,2025-05-21,105.43,paid,EUR
INV-0016025,ACCT-02070,CUST-01438,2025-10-18,87.11,paid,USD
INV-0016026,ACCT-03864,CUST-00229,2025-09-14,547.76,issued,GBP
INV-0016027,ACCT-03972,CUST-03233,2025-11-03,316.8,paid,USD
INV-0016028,ACCT-05248,CUST-00816,2025-08-06,634.67,paid,EUR
INV-0016029,ACCT-03616,CUST-00002,2025-11-04,292.69,issued,USD
