order_id,customer_id,product_id,order_date,order_amount,status,currency,channel
ORD-0030349,CUST-01031,PROD-0472,2025-10-08,453.5,pending,USD,partner
ORD-0030350,CUST-04485,PROD-0055,2025-11-21,247.47,completed,GBP,sales_led
ORD-0030351,CUST-00643,PROD-0122,2025-06-24,311.5,cancelled,USD,partner
ORD-0030352,CUST-03188,PROD-0002,2025-03-28,493.47,cancelled,USD,sales_led
ORD-0030353,CUST-02561,PROD-0210,2025-06-11,313.23,completed,EUR,self_serve
ORD-0030354,CUST-04234,PROD-0474,2025-04-12,132.74,completed,USD,partner
ORD-0030355,CUST-02668,PROD-0217,2025-06-23,704.83,completed,USD,sales_led
ORD-0030356,CUST-03025,PROD-0414,2025-04-09,321.41,completed,USD,partner
ORD-0030357,CUST-01584,PROD-0298,2025-11-09,97.52,completed,USD,self_serve
ORD-0030358,CUST-02462,PROD-0041,2025-07-10,400.59,completed,USD,marketplace
ORD-0030359,CUST-01843,PROD-0150,2025-04-11,383.38,completed,USD,self_serve
ORD-0030360,CUST-04656,PROD-0228,2025-05-13,100.11,completed,USD,partner
ORD-0030361,CUST-02720,PROD-0160,2025-02-05,595.16,completed,USD,partner
ORD-0030362,CUST-01038,PROD-0145,2025-05-06,77.17,completed,USD,self_serve
ORD-0030363,CUST-00226,PROD-0301,2025-09-22,178.29,completed,USD,partner
ORD-0030364,CUST-04258,PROD-0149,2025-09-26,162.18,completed,USD,self_serve
ORD-0030365,CUST-03122,PROD-0430,2025-01-26,132.92,completed,USD,self_serve
ORD-0030366,CUST-02203,PROD-0448,2025-12-27,285.08,completed,USD,self_serve
ORD-0030367,CUST-01424,PROD-0012,2025-07-16,177.35,completed,USD,sales_led
ORD-0030368,CUST-01460,PROD-0497,2025-06-22,649.65,completed,USD,partner
ORD-0030369,CUST-03108,PROD-0281,2025-06-15,433.3,pending,USD,marketplace
ORD-0030370,CUST-02531,PROD-0212,2025-08-25,532.35,completed,USD,sales_led
ORD-0030371,CUST-02667,PROD-0276,2025-07-22,696.98,completed,USD,self_serve
ORD-0030372,CUST-03187,PROD-0408,2025-09-26,143.84,completed,USD,partner
ORD-0030373,CUST-04637,PROD-0063,2025-02-15,367.9,completed,USD,marketplace
ORD-0030374,CUST-00914,PROD-0083,2025-09-09,174.37,completed,USD,marketplace
ORD-0030375,CUST-03147,PROD-0021,2025-03-04,308.93,completed,EUR,self_serve
ORD-0030376,CUST-03756,PROD-0385,2025-10-12,181.8,completed,USD,partner
ORD-0030377,CUST-02447,PROD-0397,2025-06-12,88.01,completed,USD,sales_led
ORD-0030378,CUST-01974,PROD-0026,2025-09-18,303.27,cancelled,USD,sales_led
ORD-0030379,CUST-02635,PROD-0413,2025-01-23,221.06,cancelled,EUR,sales_led
ORD-0030380,CUST-03519,PROD-0172,2025-12-19,314.34,completed,USD,self_serve
ORD-0030381,CUST-01714,PROD-0023,2025-03-09,246.11,completed,USD,self_serve
ORD-0030382,CUST-00786,PROD-0285,2025-11-28,218.23,completed,USD,partner
ORD-0030383,CUST-00418,PROD-0338,2025-08-03,89.74,pending,USD,partner
ORD-0030384,CUST-00280,PROD-0032,2025-08-11,521.58,completed,USD,partner
ORD-0030385,CUST-04520,PROD-0127,2025-07-23,494.18,completed,USD,partner
ORD-0030386,CUST-00808,PROD-0059,2025-05-22,227.47,completed,GBP,marketplace
ORD-0030387,CUST-03301,PROD-0118,2025-07-17,287.5,completed,USD,marketplace
ORD-0030388,CUST-00903,PROD-0160,2025-12-26,231.23,completed,USD,marketplace
ORD-0030389,CUST-02626,PROD-0458,2025-05-07,126.06,completed,EUR,self_serve
ORD-0030390,CUST-03808,PROD-0238,2025-05-14,241.53,completed,USD,sales_led
ORD-0030391,CUST-00733,PROD-0309,2025-12-12,234.46,completed,GBP,self_serve
ORD-0030392,CUST-02463,PROD-0108,2025-04-20,294.91,completed,USD,sales_led
ORD-0030393,CUST-02120,PROD-0301,2025-10-26,249.41,completed,USD,sales_led
ORD-0030394,CUST-03821,PROD-0159,2025-01-15,153.35,completed,USD,marketplace
ORD-0030395,CUST-02833,PROD-0220,2025-02-28,527.0,completed,USD,partner
ORD-0030396,CUST-03735,PROD-0085,2025-12-20,355.26,completed,USD,sales_led
ORD-0030397,CUST-02936,PROD-0319,2025-05-25,271.2,completed,USD,self_serve
ORD-0030398,CUST-01227,PROD-0051,2025-11-11,514.97,completed,EUR,marketplace
ORD-0030399,CUST-02834,PROD-0207,2025-02-13,269.35,completed,USD,marketplace
ORD-0030400,CUST-04555,PROD-0210,2025-03-28,386.9,completed,USD,partner
ORD-0030401,CUST-02029,PROD-0189,2025-03-05,336.59,completed,USD,marketplace
ORD-0030402,CUST-03846,PROD-0111,2025-05-22,135.86,cancelled,USD,partner
ORD-0030403,CUST-03328,PROD-0061,2025-08-15,306.98,pending,USD,self_serve
ORD-0030404,CUST-00427,PROD-0326,2025-03-24,189.16,completed,USD,sales_led
ORD-0030405,CUST-00433,PROD-0468,2025-09-30,74.79,cancelled,GBP,partner
ORD-0030406,CUST-02862,PROD-0114,2025-12-27,196.91,completed,USD,sales_led
ORD-0030407,CUST-00972,PROD-0056,2025-09-26,462.53,completed,USD,partner
ORD-0030408,CUST-02064,PROD-0096,2025-01-10,1577.67,completed,USD,self_serve
ORD-0030409,CUST-02231,PROD-0149,2025-11-22,232.91,completed,USD,marketplace
ORD-0030410,CUST-02298,PROD-0184,2025-01-08,193.4,completed,USD,sales_led
ORD-0030411,CUST-03628,PROD-0150,2025-08-11,309.3,cancelled,USD,partner
ORD-0030412,CUST-01836,PROD-0052,2025-09-14,50.99,completed,USD,marketplace
ORD-0030413,CUST-00512,PROD-0377,2025-08-10,222.48,completed,EUR,sales_led
ORD-0030414,CUST-02482,PROD-0021,2025-03-14,209.78,completed,USD,self_serve
ORD-0030415,CUST-04330,PROD-0161,2025-10-29,154.45,completed,USD,self_serve
ORD-0030416,CUST-01779,PROD-0383,2025-01-01,21.02,cancelled,USD,partner
ORD-0030417,CUST-03819,PROD-0302,2025-12-12,175.73,completed,USD,partner
ORD-0030418,CUST-02315,PROD-0087,2025-08-12,405.15,completed,USD,self_serve
ORD-0030419,CUST-00969,PROD-0060,2025-02-19,307.89,completed,USD,sales_led
ORD-0030420,CUST-02724,PROD-0306,2025-06-20,28.48,cancelled,USD,sales_led
ORD-0030421,CUST-02408,PROD-0005,2025-02-12,77.29,completed,USD,self_serve
ORD-0030422,CUST-03654,PROD-0153,2025-05-16,443.07,completed,USD,sales_led
ORD-0030423,CUST-03437,PROD-0420,2025-05-02,84.1,completed,USD,partner
ORD-0030424,CUST-00758,PROD-0164,2025-01-05,98.66,completed,USD,partner
ORD-0030425,CUST-00286,PROD-0172,2025-06-11,324.65,completed,USD,partner
ORD-0030426,CUST-00668,PROD-0080,2025-01-31,170.57,completed,USD,marketplace
ORD-0030427,CUST-03339,PROD-0226,2025-04-10,623.95,completed,USD,self_serve
ORD-0030428,CUST-02490,PROD-0115,2025-11-05,153.76,completed,EUR,self_serve
ORD-0030429,CUST-01888,PROD-0011,2025-05-13,263.1,completed,USD,sales_led
ORD-0030430,CUST-02375,PROD-0287,2025-12-10,416.66,completed,USD,partner
ORD-0030431,CUST-00004,PROD-0008,2025-02-21,399.36,completed,USD,sales_led
ORD-0030432,CUST-02820,PROD-0294,2025-05-03,47.03,completed,EUR,partner
ORD-0030433,CUST-00810,PROD-0100,2025-08-19,227.91,completed,USD,self_serve
ORD-0030434,CUST-03067,PROD-0144,2025-10-30,234.73,completed,USD,sales_led
ORD-0030435,CUST-00789,PROD-0042,2025-08-02,609.32,completed,USD,partner
ORD-0030436,CUST-01371,PROD-0106,2025-11-14,72.86,completed,USD,partner
ORD-0030437,CUST-04722,PROD-0182,2025-07-18,135.15,completed,EUR,marketplace
ORD-0030438,CUST-03239,PROD-0172,2025-10-21,266.2,completed,EUR,partner
ORD-0030439,CUST-04423,PROD-0491,2025-07-17,762.48,completed,USD,marketplace
ORD-0030440,CUST-02479,PROD-0044,2025-12-04,107.57,completed,USD,self_serve
ORD-0030441,CUST-03620,PROD-0242,2025-01-27,167.34,completed,EUR,partner
ORD-0030442,CUST-02480,PROD-0265,2025-12-30,406.35,completed,USD,partner
ORD-0030443,CUST-03149,PROD-0490,2025-03-07,572.44,pending,USD,self_serve
ORD-0030444,CUST-02970,PROD-0412,2025-04-13,150.98,completed,USD,partner
ORD-0030445,CUST-00022,PROD-0308,2025-09-12,105.56,completed,USD,sales_led
ORD-0030446,CUST-03061,PROD-0315,2025-01-03,100.55,completed,USD,sales_led
ORD-0030447,CUST-00654,PROD-0451,2025-08-22,259.65,cancelled,USD,self_serve
ORD-0030448,CUST-03085,PROD-0011,2025-05-29,171.53,completed,USD,self_serve
ORD-0030449,CUST-00599,PROD-0396,2025-03-16,225.24,completed,GBP,marketplace
ORD-0030450,CUST-04154,PROD-0137,2025-09-17,397.56,completed,USD,sales_led
ORD-0030451,CUST-02929,PROD-0315,2025-08-17,458.42,pending,USD,partner
ORD-0030452,CUST-02498,PROD-0236,2025-05-05,277.81,completed,USD,self_serve
ORD-0030453,CUST-04687,PROD-0232,2025-09-13,270.95,completed,USD,self_serve
ORD-0030454,CUST-04706,PROD-0456,2025-07-08,129.31,pending,USD,self_serve
ORD-0030455,CUST-01399,PROD-0441,2025-05-15,41.38,completed,USD,partner
ORD-0030456,CUST-04733,PROD-0086,2025-05-05,428.71,completed,USD,self_serve
ORD-0030457,CUST-02117,PROD-0198,2025-09-10,676.67,completed,EUR,marketplace
ORD-0030458,CUST-01677,PROD-0038,2025-05-28,224.53,completed,USD,self_serve
ORD-0030459,CUST-04709,PROD-0118,2025-05-31,365.82,completed,USD,partner
ORD-0030460,CUST-04407,PROD-0265,2025-06-22,110.74,completed,USD,self_serve
ORD-0030461,CUST-04272,PROD-0118,2025-06-13,502.3,completed,USD,sales_led
ORD-0030462,CUST-02105,PROD-0280,2025-11-14,23.96,completed,EUR,partner
ORD-0030463,CUST-02950,PROD-0283,2025-09-23,264.6,completed,USD,self_serve
ORD-0030464,CUST-04872,PROD-0492,2025-10-25,476.69,completed,USD,sales_led
ORD-0030465,CUST-00206,PROD-0375,2025-09-29,757.11,completed,USD,partner
ORD-0030466,CUST-04638,PROD-0271,2025-12-14,214.16,completed,USD,sales_led
ORD-0030467,CUST-04670,PROD-0068,2025-05-24,310.41,completed,EUR,self_serve
ORD-0030468,CUST-02198,PROD-0009,2025-04-02,137.69,pending,USD,sales_led
ORD-0030469,CUST-00189,PROD-0400,2025-09-13,189.97,pending,USD,marketplace
ORD-0030470,CUST-01748,PROD-0335,2025-06-19,159.87,completed,USD,self_serve
ORD-0030471,CUST-00531,PROD-0450,2025-04-12,122.29,cancelled,USD,marketplace
ORD-0030472,CUST-03431,PROD-0103,2025-09-07,133.23,completed,USD,marketplace
ORD-0030473,CUST-01778,PROD-0272,2025-01-24,340.61,completed,GBP,sales_led
ORD-0030474,CUST-01838,PROD-0407,2025-07-06,323.25,pending,USD,marketplace
ORD-0030475,CUST-02825,PROD-0176,2025-03-07,596.15,completed,USD,partner
ORD-0030476,CUST-03302,PROD-0221,2025-05-30,627.7,completed,EUR,self_serve
ORD-0030477,CUST-00652,PROD-0391,2025-03-03,172.11,completed,USD,marketplace
ORD-0030478,CUST-02107,PROD-0432,2025-02-27,361.29,completed,USD,partner
ORD-0030479,CUST-00470,PROD-0241,2025-07-08,538.14,completed,EUR,sales_led
ORD-0030480,CUST-02510,PROD-0088,2025-07-28,341.76,cancelled,USD,marketplace
ORD-0030481,CUST-01657,PROD-0433,2025-10-12,438.69,completed,USD,marketplace
ORD-0030482,CUST-01894,PROD-0299,2025-12-11,1316.09,completed,EUR,marketplace
ORD-0030483,CUST-00907,PROD-0221,2025-01-29,231.91,completed,USD,sales_led
ORD-0030484,CUST-03984,PROD-0352,2025-10-03,177.03,completed,USD,marketplace
ORD-0030485,CUST-01403,PROD-0188,2025-08-13,199.73,completed,EUR,partner
ORD-0030486,CUST-03007,PROD-0022,2025-06-25,899.64,completed,EUR,partner
ORD-0030487,CUST-03226,PROD-0277,2025-06-04,429.08,completed,USD,marketplace
ORD-0030488,CUST-03417,PROD-0238,2025-08-05,1085.79,completed,USD,self_serve
ORD-0030489,CUST-00035,PROD-0465,2025-07-22,626.46,completed,USD,marketplace
ORD-0030490,CUST-04105,PROD-0340,2025-02-23,317.65,completed,USD,sales_led
ORD-0030491,CUST-03260,PROD-0461,2025-06-09,440.57,completed,USD,partner
ORD-0030492,CUST-03982,PROD-0312,2025-09-09,236.44,pending,USD,self_serve
ORD-0030493,CUST-03698,PROD-0201,2025-12-16,235.61,completed,USD,partner
ORD-0030494,CUST-02548,PROD-0054,2025-08-15,144.25,completed,USD,self_serve
ORD-0030495,CUST-03716,PROD-0438,2025-12-10,291.05,completed,USD,marketplace
ORD-0030496,CUST-01272,PROD-0017,2025-04-17,352.21,pending,USD,sales_led
ORD-0030497,CUST-01703,PROD-0481,2025-02-17,287.69,completed,USD,marketplace
ORD-0030498,CUST-01818,PROD-0109,2025-12-23,267.11,completed,USD,marketplace
ORD-0030499,CUST-01948,PROD-0301,2025-04-23,157.23,cancelled,EUR,marketplace
ORD-0030500,CUST-02761,PROD-0121,2025-03-29,868.76,completed,USD,sales_led
ORD-0030501,CUST-03678,PROD-0235,2025-02-03,323.22,completed,EUR,sales_led
ORD-0030502,CUST-01194,PROD-0300,2025-05-15,433.23,completed,USD,marketplace
ORD-0030503,CUST-01640,PROD-0375,2025-04-10,484.56,completed,USD,partner
ORD-0030504,CUST-03905,PROD-0012,2025-06-27,199.39,completed,USD,sales_led
ORD-0030505,CUST-03906,PROD-0481,2025-01-14,114.95,completed,USD,self_serve
ORD-0030506,CUST-01147,PROD-0137,2025-12-08,334.21,completed,USD,partner
ORD-0030507,CUST-00517,PROD-0352,2025-06-22,195.59,completed,USD,partner
ORD-0030508,CUST-01677,PROD-0117,2025-05-10,45.89,completed,USD,self_serve
ORD-0030509,CUST-00595,PROD-0485,2025-11-18,436.22,completed,GBP,self_serve
ORD-0030510,CUST-03164,PROD-0419,2025-07-29,408.17,cancelled,USD,sales_led
ORD-0030511,CUST-03601,PROD-0073,2025-11-15,325.58,completed,USD,sales_led
ORD-0030512,CUST-03489,PROD-0178,2025-04-22,591.8,cancelled,USD,sales_led
ORD-0030513,CUST-01700,PROD-0212,2025-04-29,1311.07,completed,USD,marketplace
ORD-0030514,CUST-01974,PROD-0361,2025-02-07,105.76,completed,EUR,partner
ORD-0030515,CUST-02426,PROD-0455,2025-01-02,424.4,completed,USD,partner
ORD-0030516,CUST-03779,PROD-0413,2025-05-17,343.4,completed,USD,self_serve
ORD-0030517,CUST-04757,PROD-0153,2025-10-19,870.21,completed,USD,partner
ORD-0030518,CUST-04510,PROD-0354,2025-10-27,329.62,completed,USD,self_serve
ORD-0030519,CUST-01695,PROD-0451,2025-12-21,89.45,completed,USD,sales_led
ORD-0030520,CUST-00822,PROD-0057,2025-05-22,138.61,completed,USD,self_serve
ORD-0030521,CUST-00262,PROD-0106,2025-07-21,414.87,completed,EUR,sales_led
ORD-0030522,CUST-04580,PROD-0370,2025-08-03,369.34,completed,USD,marketplace
ORD-0030523,CUST-04714,PROD-0191,2025-11-26,322.59,completed,USD,marketplace
ORD-0030524,CUST-02691,PROD-0425,2025-09-21,112.39,completed,USD,sales_led
ORD-0030525,CUST-00343,PROD-0435,2025-06-04,333.59,completed,USD,sales_led
ORD-0030526,CUST-02245,PROD-0188,2025-07-12,169.47,completed,USD,marketplace
ORD-0030527,CUST-03613,PROD-0498,2025-12-28,277.03,completed,USD,sales_led
ORD-0030528,CUST-03980,PROD-0444,2025-04-19,297.88,completed,USD,self_serve
ORD-0030529,CUST-03905,PROD-0137,2025-02-12,104.89,completed,USD,partner
ORD-0030530,CUST-03921,PROD-0345,2025-12-28,892.65,completed,USD,marketplace
ORD-0030531,CUST-00478,PROD-0219,2025-12-28,184.49,completed,USD,sales_led
ORD-0030532,CUST-03413,PROD-0356,2025-04-08,345.61,completed,USD,marketplace
ORD-0030533,CUST-04961,PROD-0258,2025-07-07,99.5,completed,USD,marketplace
ORD-0030534,CUST-02043,PROD-0274,2025-03-05,184.53,completed,USD,partner
ORD-0030535,CUST-02566,PROD-0286,2025-11-17,220.33,pending,USD,partner
ORD-0030536,CUST-01337,PROD-0192,2025-10-11,131.14,completed,EUR,self_serve
ORD-0030537,CUST-04008,PROD-0271,2025-02-19,287.33,completed,USD,sales_led
ORD-0030538,CUST-01802,PROD-0161,2025-01-01,232.41,completed,GBP,marketplace
ORD-0030539,CUST-04938,PROD-0414,2025-12-18,219.52,completed,GBP,partner
ORD-0030540,CUST-02867,PROD-0400,2025-06-25,154.34,completed,USD,self_serve
ORD-0030541,CUST-01707,PROD-0162,2025-03-19,73.77,completed,USD,sales_led
ORD-0030542,CUST-02820,PROD-0420,2025-05-16,162.7,cancelled,USD,sales_led
ORD-0030543,CUST-00200,PROD-0263,2025-04-21,115.02,completed,USD,marketplace
ORD-0030544,CUST-04620,PROD-0166,2025-04-05,209.48,completed,EUR,sales_led
ORD-0030545,CUST-02289,PROD-0166,2025-10-26,101.84,completed,USD,sales_led
ORD-0030546,CUST-02284,PROD-0316,2025-06-16,378.53,pending,USD,marketplace
ORD-0030547,CUST-02049,PROD-0390,2025-03-03,286.28,completed,USD,partner
ORD-0030548,CUST-03334,PROD-0362,2025-07-04,408.43,completed,USD,marketplace
ORD-0030549,CUST-03905,PROD-0316,2025-11-11,167.52,cancelled,USD,marketplace
ORD-0030550,CUST-03301,PROD-0108,2025-06-04,198.37,completed,USD,sales_led
ORD-0030551,CUST-00631,PROD-0166,2025-09-18,155.47,completed,USD,marketplace
ORD-0030552,CUST-03659,PROD-0316,2025-11-29,699.13,cancelled,EUR,marketplace
ORD-0030553,CUST-03222,PROD-0125,2025-08-05,969.62,completed,USD,self_serve
ORD-0030554,CUST-04958,PROD-0170,2025-12-25,360.06,completed,USD,marketplace
ORD-0030555,CUST-01330,PROD-0194,2025-08-12,336.43,completed,USD,partner
ORD-0030556,CUST-04011,PROD-0137,2025-01-27,338.92,completed,USD,partner
ORD-0030557,CUST-04382,PROD-0412,2025-09-08,396.56,completed,USD,marketplace
ORD-0030558,CUST-00199,PROD-0158,2025-11-15,326.42,completed,USD,marketplace
ORD-0030559,CUST-04583,PROD-0194,2025-05-09,288.14,cancelled,EUR,self_serve
ORD-0030560,CUST-04059,PROD-0164,2025-07-20,515.59,completed,EUR,sales_led
ORD-0030561,CUST-04015,PROD-0487,2025-04-25,581.33,cancelled,EUR,sales_led
ORD-0030562,CUST-05000,PROD-0248,2025-06-16,461.56,completed,EUR,sales_led
ORD-0030563,CUST-01005,PROD-0014,2025-06-27,174.08,completed,USD,self_serve
ORD-0030564,CUST-00190,PROD-0178,2025-10-02,167.42,completed,USD,marketplace
ORD-0030565,CUST-03071,PROD-0393,2025-08-20,139.03,completed,USD,self_serve
ORD-0030566,CUST-02986,PROD-0360,2025-09-24,251.43,completed,USD,partner
ORD-0030567,CUST-04281,PROD-0093,2025-06-05,601.43,completed,EUR,self_serve
ORD-0030568,CUST-02998,PROD-0450,2025-10-23,229.85,completed,GBP,marketplace
ORD-0030569,CUST-00557,PROD-0242,2025-03-10,52.28,completed,USD,sales_led
ORD-0030570,CUST-02625,PROD-0387,2025-02-08,771.68,cancelled,USD,partner
ORD-0030571,CUST-01931,PROD-0168,2025-04-10,626.0,completed,USD,self_serve
ORD-0030572,CUST-04377,PROD-0276,2025-01-20,404.08,completed,USD,partner
ORD-0030573,CUST-03527,PROD-0326,2025-03-22,353.75,completed,USD,marketplace
ORD-0030574,CUST-04072,PROD-0342,2025-09-10,511.89,completed,USD,self_serve
ORD-0030575,CUST-03666,PROD-0335,2025-05-03,204.69,completed,USD,marketplace
ORD-0030576,CUST-00861,PROD-0449,2025-08-26,481.86,completed,USD,marketplace
ORD-0030577,CUST-04298,PROD-0380,2025-01-26,88.34,completed,USD,self_serve
ORD-0030578,CUST-00515,PROD-0297,2025-11-04,135.4,completed,USD,marketplace
ORD-0030579,CUST-01324,PROD-0170,2025-08-16,396.85,completed,USD,marketplace
ORD-0030580,CUST-00833,PROD-0027,2025-10-31,303.98,completed,USD,sales_led
ORD-0030581,CUST-00450,PROD-0131,2025-09-28,640.73,completed,GBP,marketplace
ORD-0030582,CUST-04434,PROD-0149,2025-06-24,186.43,completed,USD,marketplace
ORD-0030583,CUST-00669,PROD-0424,2025-06-17,246.72,completed,EUR,sales_led
ORD-0030584,CUST-00493,PROD-0166,2025-05-11,386.64,completed,USD,marketplace
ORD-0030585,CUST-00471,PROD-0009,2025-06-27,23.79,completed,USD,self_serve
ORD-0030586,CUST-03231,PROD-0492,2025-06-23,199.71,completed,USD,sales_led
ORD-0030587,CUST-01147,PROD-0228,2025-04-28,446.05,completed,USD,partner
ORD-0030588,CUST-03417,PROD-0370,2025-03-27,468.55,completed,USD,marketplace
ORD-0030589,CUST-01325,PROD-0037,2025-02-15,366.3,completed,USD,self_serve
ORD-0030590,CUST-01091,PROD-0215,2025-03-04,142.61,cancelled,GBP,sales_led
ORD-0030591,CUST-00832,PROD-0438,2025-03-02,490.23,cancelled,USD,partner
ORD-0030592,CUST-01149,PROD-0177,2025-10-22,338.05,completed,USD,self_serve
ORD-0030593,CUST-01180,PROD-0234,2025-06-28,134.24,completed,USD,self_serve
ORD-0030594,CUST-04179,PROD-0481,2025-03-14,319.55,completed,GBP,marketplace
ORD-0030595,CUST-02662,PROD-0057,2025-11-24,146.92,completed,USD,partner
ORD-0030596,CUST-02101,PROD-0383,2025-03-16,157.62,completed,USD,marketplace
ORD-0030597,CUST-04508,PROD-0211,2025-03-08,401.73,completed,USD,sales_led
ORD-0030598,CUST-02498,PROD-0103,2025-02-11,451.61,pending,USD,marketplace
ORD-0030599,CUST-04379,PROD-0121,2025-06-03,174.48,completed,USD,sales_led
ORD-0030600,CUST-01986,PROD-0238,2025-04-10,84.44,completed,EUR,marketplace
ORD-0030601,CUST-04907,PROD-0275,2025-12-27,574.85,completed,USD,self_serve
ORD-0030602,CUST-00916,PROD-0113,2025-01-11,169.82,completed,USD,marketplace
ORD-0030603,CUST-02577,PROD-0066,2025-06-29,243.02,completed,USD,self_serve
ORD-0030604,CUST-02197,PROD-0495,2025-02-14,167.16,completed,EUR,sales_led
ORD-0030605,CUST-04445,PROD-0371,2025-06-24,198.39,completed,USD,marketplace
ORD-0030606,CUST-01347,PROD-0287,2025-07-08,488.38,completed,USD,marketplace
ORD-0030607,CUST-01717,PROD-0395,2025-02-23,116.56,completed,USD,self_serve
ORD-0030608,CUST-01501,PROD-0041,2025-11-12,369.55,completed,EUR,partner
ORD-0030609,CUST-03103,PROD-0440,2025-12-21,441.26,completed,USD,sales_led
ORD-0030610,CUST-01009,PROD-0156,2025-12-19,353.61,cancelled,EUR,sales_led
ORD-0030611,CUST-02386,PROD-0109,2025-11-27,283.95,completed,USD,sales_led
ORD-0030612,CUST-03133,PROD-0266,2025-04-20,306.12,completed,EUR,sales_led
ORD-0030613,CUST-01077,PROD-0460,2025-06-09,186.71,completed,USD,marketplace
ORD-0030614,CUST-01435,PROD-0257,2025-05-25,17.7,completed,EUR,self_serve
ORD-0030615,CUST-00702,PROD-0123,2025-02-25,468.11,completed,GBP,sales_led
ORD-0030616,CUST-00829,PROD-0111,2025-03-22,557.81,pending,USD,self_serve
ORD-0030617,CUST-04618,PROD-0191,2025-08-20,260.64,completed,USD,self_serve
ORD-0030618,CUST-04043,PROD-0343,2025-06-29,149.45,pending,USD,self_serve
ORD-0030619,CUST-00968,PROD-0333,2025-01-27,300.77,completed,USD,self_serve
ORD-0030620,CUST-02880,PROD-0117,2025-08-25,332.1,completed,USD,sales_led
ORD-0030621,CUST-00529,PROD-0286,2025-12-12,291.7,completed,USD,partner
ORD-0030622,CUST-04295,PROD-0492,2025-11-03,176.09,completed,USD,marketplace
ORD-0030623,CUST-03805,PROD-0426,2025-05-13,216.3,completed,USD,self_serve
ORD-0030624,CUST-03908,PROD-0413,2025-04-12,75.37,completed,USD,sales_led
ORD-0030625,CUST-01565,PROD-0271,2025-09-17,99.0,pending,USD,self_serve
ORD-0030626,CUST-01860,PROD-0224,2025-11-10,248.78,completed,USD,marketplace
ORD-0030627,CUST-04374,PROD-0426,2025-07-29,326.67,cancelled,USD,partner
ORD-0030628,CUST-02809,PROD-0184,2025-08-24,611.16,pending,USD,sales_led
ORD-0030629,CUST-02910,PROD-0233,2025-06-17,231.05,completed,USD,marketplace
ORD-0030630,CUST-04935,PROD-0089,2025-11-22,165.0,completed,USD,marketplace
ORD-0030631,CUST-04111,PROD-0259,2025-05-18,746.78,completed,USD,partner
ORD-0030632,CUST-01791,PROD-0043,2025-03-29,293.33,completed,EUR,sales_led
ORD-0030633,CUST-00251,PROD-0222,2025-01-06,352.74,completed,USD,self_serve
ORD-0030634,CUST-01198,PROD-0378,2025-05-01,9.1,completed,USD,self_serve
ORD-0030635,CUST-03782,PROD-0088,2025-01-29,110.41,completed,USD,marketplace
ORD-0030636,CUST-00816,PROD-0444,2025-01-07,272.3,completed,USD,partner
ORD-0030637,CUST-01522,PROD-0327,2025-07-05,286.02,completed,USD,marketplace
ORD-0030638,CUST-04700,PROD-0250,2025-06-24,487.48,completed,GBP,sales_led
ORD-0030639,CUST-02195,PROD-0185,2025-05-04,198.46,completed,USD,sales_led
ORD-0030640,CUST-01248,PROD-0448,2025-05-18,108.45,completed,USD,sales_led
ORD-0030641,CUST-02741,PROD-0431,2025-07-07,290.51,pending,USD,partner
ORD-0030642,CUST-04639,PROD-0475,2025-12-12,321.58,completed,EUR,sales_led
ORD-0030643,CUST-01077,PROD-0331,2025-03-11,221.04,completed,USD,sales_led
ORD-0030644,CUST-02960,PROD-0296,2025-10-13,625.66,completed,USD,self_serve
ORD-0030645,CUST-03974,PROD-0172,2025-01-25,530.6,completed,USD,sales_led
ORD-0030646,CUST-02951,PROD-0128,2025-12-08,157.21,cancelled,USD,partner
ORD-0030647,CUST-04402,PROD-0431,2025-05-04,231.44,completed,USD,partner
ORD-0030648,CUST-02002,PROD-0409,2025-10-09,438.65,completed,EUR,marketplace
ORD-0030649,CUST-03960,PROD-0181,2025-08-10,642.58,completed,USD,partner
ORD-0030650,CUST-01980,PROD-0110,2025-05-03,215.54,pending,EUR,partner
ORD-0030651,CUST-00301,PROD-0261,2025-03-30,1101.59,completed,USD,partner
ORD-0030652,CUST-01604,PROD-0465,2025-07-31,256.87,completed,USD,marketplace
ORD-0030653,CUST-00716,PROD-0429,2025-02-16,190.39,completed,USD,partner
ORD-0030654,CUST-03648,PROD-0096,2025-09-07,418.43,completed,EUR,marketplace
ORD-0030655,CUST-02006,PROD-0356,2025-01-18,127.59,completed,USD,partner
ORD-0030656,CUST-03694,PROD-0178,2025-09-28,68.34,completed,USD,marketplace
ORD-0030657,CUST-03739,PROD-0285,2025-09-21,240.38,completed,USD,marketplace
ORD-0030658,CUST-02657,PROD-0061,2025-09-12,159.37,cancelled,USD,partner
ORD-0030659,CUST-04641,PROD-0017,2025-11-23,242.74,completed,USD,partner
ORD-0030660,CUST-02245,PROD-0142,2025-02-23,482.3,completed,EUR,partner
ORD-0030661,CUST-03455,PROD-0358,2025-04-07,61.96,completed,USD,partner
ORD-0030662,CUST-03179,PROD-0253,2025-05-22,248.27,completed,USD,marketplace
ORD-0030663,CUST-03555,PROD-0188,2025-12-01,326.13,completed,GBP,partner
ORD-0030664,CUST-02458,PROD-0195,2025-01-13,247.5,completed,EUR,partner
ORD-0030665,CUST-02139,PROD-0035,2025-03-04,561.53,cancelled,USD,sales_led
ORD-0030666,CUST-04121,PROD-0315,2025-04-22,108.36,cancelled,USD,marketplace
